customer_id,gender,age,annual_income_kusd,spending_score,purchase_freq_yr,avg_basket_usd,avg_session_min,online_ratio,loyalty_years,true_segment
10812,Male,38,77.0,73,12.8,227.54,23.4,0.569,5.8,Premium Loyalists
11301,Female,50,89.0,27,2.5,200.9,15.2,0.292,5.5,Affluent Savers
11336,Male,46,95.7,28,2.5,160.98,22.1,0.41,4.8,Affluent Savers
11495,Male,26,12.0,69,13.7,102.43,28.8,0.455,2.6,Young Aspirational
11511,Male,31,29.8,83,11.3,122.94,39.7,0.393,2.8,Young Aspirational
10182,Male,52,57.4,37,6.7,136.98,21.2,0.478,3.7,Mainstream
10185,Female,28,51.7,54,7.9,98.48,9.9,0.545,4.4,Mainstream
10407,Female,64,59.2,45,8.6,102.57,29.7,0.296,7.0,Mainstream
10866,Male,46,21.3,13,2.7,39.56,13.2,0.273,5.8,Budget Conscious
10521,Female,37,89.1,84,14.7,228.57,28.3,0.642,3.8,Premium Loyalists
11004,Male,48,40.3,28,4.6,68.92,17.7,0.486,1.9,Budget Conscious
10381,Male,36,45.7,45,4.7,90.37,10.1,0.523,1.6,Mainstream
10428,Male,23,56.0,48,10.7,117.68,10.6,0.755,0.9,Mainstream
10079,Female,42,51.3,55,8.6,150.4,13.5,0.425,2.0,Mainstream
11010,Male,47,31.0,29,8.0,99.46,13.7,0.53,6.0,Budget Conscious
11577,Male,55,21.0,43,7.4,56.97,22.3,0.539,3.2,Noise
10608,Female,35,87.6,86,14.6,197.62,32.6,0.609,4.8,Premium Loyalists
11426,Male,29,28.2,92,12.3,171.91,33.1,0.628,2.7,Young Aspirational
11593,Male,38,32.8,60,7.9,80.98,28.8,0.742,4.5,Noise
11459,Female,27,52.3,73,10.8,104.91,21.9,0.711,4.3,Young Aspirational
11058,Male,44,14.0,24,1.8,31.54,9.8,0.391,6.6,Budget Conscious
11092,Male,45,27.1,36,8.3,83.37,14.9,0.526,3.0,Budget Conscious
11102,Female,54,25.3,26,6.4,76.06,17.0,0.237,3.8,Budget Conscious
11130,Male,51,89.7,17,6.2,151.36,18.1,0.284,4.9,Affluent Savers
11236,Female,45,92.6,29,2.6,155.86,17.7,0.353,6.0,Affluent Savers
11410,Female,26,25.1,90,13.2,79.19,27.9,0.536,3.1,Young Aspirational
10959,Male,57,23.1,17,4.9,46.75,9.9,0.435,7.7,Budget Conscious
10560,Female,34,88.5,81,12.1,178.94,23.4,0.558,3.5,Premium Loyalists
10847,Male,31,30.8,21,5.4,77.97,14.2,0.778,3.2,Budget Conscious
10691,Female,34,87.3,87,9.8,180.51,29.7,0.483,4.4,Premium Loyalists
11548,Male,47,71.8,87,11.6,223.94,25.7,0.5,4.5,Noise
11493,Female,35,34.1,67,6.8,165.04,15.7,0.387,4.5,Young Aspirational
10437,Female,61,52.7,45,11.4,122.55,28.6,0.47,7.0,Mainstream
10491,Female,44,63.8,38,6.0,121.97,9.3,0.756,4.8,Mainstream
11598,Female,36,18.1,83,8.4,71.96,30.7,0.606,3.3,Noise
11471,Male,25,-0.5,70,8.4,75.12,25.3,0.632,0.6,Young Aspirational
10070,Male,47,27.3,53,9.2,85.4,19.7,0.513,2.6,Mainstream
10809,Female,47,84.9,83,15.5,231.72,34.4,0.561,4.5,Premium Loyalists
11185,Male,30,84.4,22,4.7,142.83,16.0,0.598,1.7,Affluent Savers
10012,Male,36,50.6,41,10.3,133.09,6.8,0.675,3.5,Mainstream
10145,Female,38,60.6,51,10.0,169.37,26.2,0.328,5.3,Mainstream
10918,Female,42,24.7,23,4.1,71.88,8.5,,1.2,Budget Conscious
10640,Male,25,91.2,83,7.7,235.71,26.2,0.307,4.7,Premium Loyalists
10177,Male,18,57.1,59,7.6,143.9,28.4,0.599,2.1,Mainstream
10995,Male,39,22.5,27,6.5,53.54,10.3,0.797,6.2,Budget Conscious
10441,Male,43,50.9,54,5.6,128.33,21.5,0.716,4.7,Mainstream
10522,Female,33,94.0,82,13.0,250.56,28.8,0.55,3.8,Premium Loyalists
11583,Male,24,41.9,72,12.8,82.3,24.8,0.694,0.4,Noise
11005,Male,51,31.5,7,0.5,89.98,9.9,0.54,6.9,Budget Conscious
11256,Female,49,87.8,32,8.0,163.41,11.8,0.207,4.3,Affluent Savers
11235,Male,25,87.6,16,3.0,175.69,8.7,0.63,5.1,Affluent Savers
10144,Female,45,55.9,49,6.4,110.6,15.0,0.478,5.7,Mainstream
10754,Female,43,92.6,73,13.3,201.97,26.5,0.277,2.5,Premium Loyalists
10520,Female,36,48.5,48,10.0,165.31,22.8,0.494,3.3,Mainstream
11603,Female,57,31.7,88,12.8,124.46,29.8,0.389,5.2,Noise
11323,Male,50,91.8,28,9.1,140.21,19.4,0.342,8.4,Affluent Savers
10823,Female,75,21.8,20,5.9,38.13,21.1,0.02,7.9,Budget Conscious
10429,Female,22,53.2,50,8.6,125.58,17.6,0.75,0.0,Mainstream
10613,Male,46,87.5,78,17.4,169.71,25.8,0.404,4.0,Premium Loyalists
11033,Female,43,28.2,21,4.6,60.83,22.6,0.362,4.7,Budget Conscious
10157,Female,24,43.5,41,0.5,112.57,13.8,0.588,0.0,Mainstream
10540,Male,38,84.9,73,6.3,230.7,32.7,0.304,5.6,Premium Loyalists
11291,Female,31,82.1,19,10.4,174.19,7.0,0.629,2.7,Affluent Savers
10462,Male,31,60.5,46,6.6,132.62,9.9,0.767,2.9,Mainstream
10577,Male,41,86.3,83,10.3,199.08,28.2,0.445,4.5,Premium Loyalists
11363,Male,23,31.7,83,9.6,107.93,26.9,0.672,3.0,Young Aspirational
10256,Female,47,70.4,59,14.1,125.16,20.1,0.377,6.9,Mainstream
10980,Male,57,24.5,27,11.0,13.41,18.8,0.281,7.8,Budget Conscious
11186,Female,36,87.8,12,5.7,179.77,19.7,0.564,2.6,Affluent Savers
11007,Female,35,26.2,30,5.2,84.36,14.6,0.49,3.5,Budget Conscious
10561,Male,37,92.1,89,12.3,236.93,37.8,0.598,6.5,Premium Loyalists
10209,Female,36,42.8,50,1.7,104.2,15.0,0.489,3.5,Mainstream
10911,Female,48,28.5,25,3.8,40.42,15.5,0.373,4.5,Budget Conscious
11312,Female,37,97.8,17,7.4,169.57,13.6,0.5,4.2,Affluent Savers
10002,Female,49,47.4,50,9.8,147.15,19.5,0.446,3.3,Mainstream
11366,Male,32,30.6,75,6.5,104.92,36.4,0.512,2.3,Young Aspirational
10270,Female,34,79.0,62,7.3,168.47,29.7,0.389,1.3,Mainstream
10266,Female,18,66.0,47,8.1,112.34,23.7,0.788,2.4,Mainstream
10915,Female,38,37.2,18,4.4,90.97,4.3,0.637,5.7,Budget Conscious
10231,Male,55,60.7,43,4.7,126.18,20.5,0.209,3.0,Mainstream
11580,Female,24,37.0,51,11.2,102.19,18.0,0.731,3.4,Noise
11120,Male,47,23.7,19,1.6,60.48,17.5,0.443,5.7,Budget Conscious
11575,Female,27,37.7,51,4.9,132.28,24.1,0.706,4.9,Noise
10865,Female,44,23.5,11,8.1,25.31,11.9,,5.6,Budget Conscious
11067,Female,51,16.3,26,5.1,10.0,17.7,0.411,6.2,Budget Conscious
10874,Male,54,29.3,22,9.3,68.78,12.5,0.45,6.3,Budget Conscious
11436,Male,29,32.0,81,14.6,90.05,23.1,0.635,2.5,Young Aspirational
10399,Female,24,45.0,49,6.4,140.82,21.7,0.759,0.2,Mainstream
11462,Female,31,40.3,81,14.5,94.6,33.2,0.714,4.7,Young Aspirational
10046,Male,34,54.0,45,9.3,126.46,21.2,0.712,4.7,Mainstream
10162,Female,33,45.6,46,10.6,93.92,20.2,0.449,4.0,Mainstream
10992,Female,63,25.9,29,4.2,57.34,12.1,0.316,8.3,Budget Conscious
10728,Female,38,91.0,89,13.0,261.75,28.2,0.69,7.5,Premium Loyalists
10630,Female,37,88.4,90,9.2,278.63,31.6,0.498,6.8,Premium Loyalists
10289,Female,37,41.6,48,6.0,76.4,21.7,0.599,4.3,Mainstream
11060,Male,47,22.8,21,3.4,65.26,13.2,0.4,2.0,Budget Conscious
11562,Male,70,44.4,76,12.3,129.69,24.3,0.144,8.9,Noise
10576,Female,41,92.4,78,7.7,192.49,31.0,0.429,3.2,Premium Loyalists
10851,Female,60,33.3,17,3.6,60.42,12.3,0.236,6.4,Budget Conscious
11340,Male,47,81.4,27,1.2,165.8,13.9,0.348,8.0,Affluent Savers
10912,Male,34,20.2,19,7.2,35.19,8.7,0.509,4.1,Budget Conscious
11255,Female,51,82.6,32,2.7,171.32,18.7,0.414,7.0,Affluent Savers
11455,Male,28,46.1,84,7.4,162.36,25.5,0.622,2.8,Young Aspirational
10933,Female,57,22.9,13,3.3,64.13,5.0,0.197,6.5,Budget Conscious
11101,Male,41,29.0,12,3.8,66.43,12.9,0.479,2.5,Budget Conscious
11208,Male,43,77.3,19,1.1,162.99,15.5,0.469,2.8,Affluent Savers
10248,Female,38,54.6,58,8.5,183.28,24.3,0.609,5.1,Mainstream
10477,Female,30,61.6,40,13.1,142.09,17.6,0.525,4.5,Mainstream
10086,Female,35,59.9,57,9.2,151.77,15.4,0.486,2.1,Mainstream
10470,Female,39,46.5,49,5.7,115.64,18.6,0.47,5.6,Mainstream
10226,Male,37,56.8,53,9.6,112.38,23.1,0.527,5.1,Mainstream
10775,Female,50,86.5,80,12.4,220.57,31.6,0.627,4.6,Premium Loyalists
10332,Female,47,66.2,54,8.8,192.56,28.5,0.464,5.2,Mainstream
10234,Female,42,48.6,63,11.0,177.68,28.1,0.537,7.8,Mainstream
10589,Female,58,83.6,90,16.1,189.12,28.3,0.407,5.3,Premium Loyalists
10476,Female,40,67.1,64,10.9,140.58,21.1,0.458,3.3,Mainstream
11285,Female,45,78.7,43,5.6,186.09,23.1,0.229,6.1,Affluent Savers
10600,Male,39,89.2,76,13.1,236.04,32.0,0.54,4.3,Premium Loyalists
10422,Male,30,46.6,37,4.8,27.94,13.1,0.466,3.6,Mainstream
10183,Male,43,50.2,60,7.2,112.18,26.9,0.538,4.1,Mainstream
10989,Male,52,27.8,26,4.3,31.92,20.6,0.248,4.7,Budget Conscious
11001,Male,58,23.3,13,2.9,39.26,12.9,0.481,5.5,Budget Conscious
11357,Female,26,22.7,77,8.6,92.13,26.8,0.752,3.9,Young Aspirational
11463,Male,19,31.7,69,5.2,121.53,22.8,0.578,4.1,Young Aspirational
10050,Male,35,60.6,42,5.0,129.31,16.6,0.675,3.2,Mainstream
11500,Male,29,27.9,76,11.4,106.04,34.1,0.591,1.2,Young Aspirational
11030,Male,35,25.9,16,6.5,91.43,8.5,0.657,4.1,Budget Conscious
10530,Female,36,95.3,91,10.4,216.89,22.1,0.554,3.7,Premium Loyalists
11259,Male,48,93.6,28,0.5,134.17,19.0,0.465,4.1,Affluent Savers
10487,Female,51,52.9,52,11.5,179.7,22.8,0.335,4.0,Mainstream
11560,Female,54,51.4,48,3.6,119.13,21.4,0.55,3.9,Noise
10498,Male,19,56.7,53,8.5,132.19,25.7,0.718,2.3,Mainstream
10107,Male,43,60.6,47,4.6,173.86,20.2,0.586,5.8,Mainstream
10444,Female,42,52.0,39,8.2,111.82,14.8,0.457,2.7,Mainstream
10647,Male,47,87.0,81,11.8,205.2,29.8,0.431,4.8,Premium Loyalists
11037,Female,57,24.1,23,1.2,36.96,13.7,0.462,7.4,Budget Conscious
10727,Male,50,83.3,86,9.7,205.36,30.0,0.318,4.6,Premium Loyalists
10191,Male,32,49.6,57,10.2,124.08,18.6,0.418,3.0,Mainstream
10283,Male,38,47.5,48,5.5,152.08,27.5,0.586,4.4,Mainstream
10030,Male,37,58.2,62,12.0,145.66,28.5,0.58,4.8,Mainstream
10170,Female,41,46.5,46,8.7,105.14,15.0,0.352,5.5,Mainstream
11002,Female,35,25.1,28,6.6,58.42,24.4,0.433,4.0,Budget Conscious
11205,Male,39,93.5,14,0.5,115.02,7.7,0.579,8.0,Affluent Savers
10101,Female,57,47.4,56,8.9,130.07,19.4,0.412,5.1,Mainstream
10198,Female,44,52.4,46,8.6,102.97,25.6,0.438,3.9,Mainstream
10496,Male,27,43.4,53,9.8,106.59,22.1,0.66,3.3,Mainstream
10648,Male,59,88.6,80,9.6,235.37,27.6,0.581,6.8,Premium Loyalists
10988,Female,44,33.1,27,4.6,30.51,13.5,0.596,4.9,Budget Conscious
10045,Male,39,52.1,49,9.7,129.06,27.1,0.389,5.9,Mainstream
10711,Female,46,92.5,87,13.4,203.57,32.9,0.482,5.0,Premium Loyalists
10374,Male,52,42.7,41,7.4,89.0,14.8,0.476,5.4,Mainstream
10679,Female,59,80.7,84,13.4,192.78,20.2,0.46,4.8,Premium Loyalists
10567,Male,37,87.0,79,12.8,203.29,34.5,0.519,4.7,Premium Loyalists
10848,Male,34,25.1,24,7.5,33.92,14.2,0.618,4.7,Budget Conscious
10461,Female,32,65.3,47,6.7,116.31,29.3,0.823,1.5,Mainstream
11438,Female,23,41.4,88,13.5,105.56,27.0,0.585,3.0,Young Aspirational
11156,Male,50,100.9,21,4.2,195.16,8.2,0.246,4.8,Affluent Savers
10040,Female,54,55.5,44,3.8,140.82,17.8,0.355,6.5,Mainstream
10435,Male,36,62.3,54,12.3,110.22,24.7,0.48,3.7,Mainstream
10974,Female,33,28.1,8,5.8,55.99,7.9,0.76,2.8,Budget Conscious
11240,Female,51,101.8,20,3.2,175.79,10.8,0.369,4.9,Affluent Savers
11008,Female,29,28.1,25,0.5,40.48,10.0,0.624,4.4,Budget Conscious
11499,Female,20,25.2,76,16.3,60.92,23.9,0.888,1.1,Young Aspirational
10457,Female,42,57.9,43,8.8,117.16,19.0,0.567,2.0,Mainstream
10261,Male,39,69.8,51,8.6,125.7,23.7,0.482,6.1,Mainstream
10036,Male,40,73.4,52,13.6,152.11,15.0,0.329,4.5,Mainstream
10828,Male,50,24.3,17,6.9,54.91,9.9,0.643,4.9,Budget Conscious
10310,Female,37,53.7,63,11.0,180.67,24.6,0.34,5.0,Mainstream
10277,Female,36,44.0,60,9.5,158.78,25.9,0.445,4.8,Mainstream
10637,Male,31,87.8,80,9.5,198.26,33.9,0.727,2.8,Premium Loyalists
10655,Male,50,91.8,85,11.4,240.62,28.8,0.361,7.5,Premium Loyalists
10623,Male,42,92.3,86,13.9,240.96,29.6,0.561,5.6,Premium Loyalists
10845,Female,39,28.6,28,6.1,84.81,14.7,0.498,4.4,Budget Conscious
10394,Female,20,58.9,49,9.0,129.81,13.9,0.709,4.1,Mainstream
10108,Female,34,54.4,58,5.7,97.21,15.1,0.408,1.9,Mainstream
10350,Male,28,65.4,55,4.2,129.48,19.2,0.643,3.0,Mainstream
10525,Female,46,89.4,75,11.9,249.45,18.6,0.574,5.0,Premium Loyalists
10785,Female,42,89.1,86,16.0,182.82,32.2,0.532,4.6,Premium Loyalists
10048,Male,21,78.0,53,6.5,123.75,15.0,0.666,1.5,Mainstream
10204,Female,32,53.9,56,7.0,139.31,15.8,0.437,4.1,Mainstream
10022,Female,54,61.2,56,12.0,131.27,23.6,0.543,7.0,Mainstream
10403,Male,23,42.8,48,9.5,72.09,19.6,0.662,3.3,Mainstream
11108,Female,47,32.3,27,2.2,83.87,15.5,0.559,7.7,Budget Conscious
11155,Female,61,80.0,36,7.0,180.63,13.6,0.051,6.0,Affluent Savers
11440,Female,28,13.4,89,10.2,88.27,26.4,0.464,2.1,Young Aspirational
10990,Male,28,26.3,27,2.9,57.65,12.5,0.687,1.6,Budget Conscious
10742,Male,47,85.7,81,10.7,167.85,23.6,0.463,5.5,Premium Loyalists
11311,Female,50,90.7,11,4.6,143.14,11.2,0.403,5.6,Affluent Savers
11148,Male,49,92.0,18,9.0,160.98,13.0,0.314,8.3,Affluent Savers
10034,Female,20,63.1,50,7.4,172.9,29.9,0.891,2.0,Mainstream
10788,Male,36,85.6,84,12.2,180.14,23.6,0.628,1.3,Premium Loyalists
10924,Male,53,24.7,20,6.5,90.06,3.4,0.344,7.5,Budget Conscious
11044,Male,61,30.7,28,8.5,76.58,15.8,0.205,8.6,Budget Conscious
11543,Female,41,55.1,32,3.8,153.19,31.0,0.655,5.2,Noise
11244,Male,54,101.4,21,3.4,184.63,17.8,0.211,5.4,Affluent Savers
10580,Male,29,91.4,84,13.6,173.29,20.9,0.593,3.3,Premium Loyalists
10482,Female,18,65.5,56,10.6,151.05,30.6,0.732,3.8,Mainstream
10932,Male,53,27.4,29,3.8,33.58,17.7,0.411,5.7,Budget Conscious
10357,Male,45,65.1,57,6.7,188.21,17.3,0.315,4.5,Mainstream
11249,Male,33,76.5,26,6.1,111.08,11.3,0.593,5.3,Affluent Savers
10760,Male,46,90.9,86,13.8,199.13,31.4,0.588,7.0,Premium Loyalists
10093,Female,30,46.1,56,8.8,124.04,21.0,0.513,4.8,Mainstream
11176,Male,28,92.6,14,4.3,180.29,15.7,0.721,3.1,Affluent Savers
11416,Male,38,26.1,91,13.1,109.91,32.4,0.766,8.8,Young Aspirational
11342,Male,28,29.1,55,6.4,97.12,20.8,0.862,3.5,Young Aspirational
11473,Male,32,46.1,88,10.8,194.78,27.0,0.709,4.0,Young Aspirational
10804,Female,47,81.2,72,17.4,179.43,28.9,0.192,5.2,Premium Loyalists
10746,Female,36,88.1,91,14.5,205.41,24.6,0.558,4.8,Premium Loyalists
11547,Female,45,49.0,97,14.2,172.24,32.2,0.269,6.8,Noise
10280,Female,51,71.7,53,11.3,145.1,21.8,0.447,5.1,Mainstream
10765,Female,34,90.5,79,13.1,181.0,27.6,0.657,4.0,Premium Loyalists
10605,Male,45,87.6,82,9.2,247.68,30.4,0.658,4.5,Premium Loyalists
11590,Male,53,19.2,42,6.2,79.02,19.3,0.046,5.0,Noise
11374,Female,22,23.5,58,8.9,98.45,25.6,0.553,4.1,Young Aspirational
11399,Female,19,20.5,91,12.6,105.05,29.5,0.616,1.9,Young Aspirational
10401,Male,31,70.1,49,11.2,87.79,21.4,0.46,0.7,Mainstream
10258,Male,31,50.6,47,10.9,111.52,19.2,0.666,3.3,Mainstream
10945,Female,53,27.5,24,6.4,78.31,14.2,0.39,6.7,Budget Conscious
11097,Male,42,26.1,19,4.0,69.23,14.4,0.556,5.7,Budget Conscious
11220,Female,50,79.1,22,4.0,89.22,8.8,0.39,6.7,Affluent Savers
11508,Male,32,32.5,64,10.7,130.55,21.4,0.511,1.2,Young Aspirational
11162,Female,46,83.9,22,3.3,121.9,13.2,0.699,4.0,Affluent Savers
10495,Male,60,62.9,49,5.6,104.46,21.0,0.387,7.9,Mainstream
10773,Male,27,89.6,83,9.9,230.32,26.0,0.685,5.7,Premium Loyalists
10551,Male,47,85.7,80,16.5,214.49,20.4,0.346,4.3,Premium Loyalists
11487,Female,25,31.5,80,9.3,72.31,23.5,0.729,0.8,Young Aspirational
10202,Male,27,54.7,42,4.3,107.85,21.4,0.679,1.5,Mainstream
10313,Male,24,57.9,44,7.7,102.49,22.7,0.491,0.0,Mainstream
10291,Female,18,81.2,60,8.5,183.94,26.6,0.749,3.2,Mainstream
11214,Male,36,82.6,36,7.4,152.3,14.7,0.682,4.4,Affluent Savers
10764,Male,35,84.3,81,13.1,186.29,29.4,0.638,3.1,Premium Loyalists
11137,Female,46,85.2,14,4.8,138.66,10.1,0.375,2.7,Affluent Savers
10950,Female,29,26.0,30,4.6,39.17,14.3,0.535,3.6,Budget Conscious
10184,Female,47,67.9,50,7.6,86.34,22.9,0.283,4.7,Mainstream
11177,Male,36,82.9,31,5.1,157.48,9.7,0.689,5.0,Affluent Savers
11350,Female,34,34.2,71,12.6,175.45,27.2,0.592,6.2,Young Aspirational
11069,Female,33,29.1,25,9.0,104.07,10.1,0.622,3.9,Budget Conscious
11469,Male,21,22.1,82,9.1,82.77,37.9,0.798,2.8,Young Aspirational
11031,Male,58,31.4,22,8.3,53.33,1.7,0.502,7.1,Budget Conscious
10251,Male,40,43.4,46,10.0,96.31,23.4,0.593,4.4,Mainstream
10824,Female,47,30.8,17,3.1,38.33,10.3,0.613,5.7,Budget Conscious
11100,Male,25,20.2,29,5.7,43.72,15.9,0.599,1.2,Budget Conscious
11537,Male,52,99.7,2,0.8,133.55,7.9,0.319,5.4,Noise
10941,Female,33,25.4,29,5.2,75.51,13.1,0.593,2.2,Budget Conscious
10392,Male,28,40.5,43,6.4,102.51,11.6,0.829,1.6,Mainstream
11457,Female,24,12.2,68,18.2,111.93,36.5,0.677,2.6,Young Aspirational
11093,Male,22,24.4,22,8.1,18.63,6.5,0.791,0.7,Budget Conscious
11192,Female,37,77.1,21,4.1,133.57,14.3,0.395,4.7,Affluent Savers
10905,Female,40,24.3,18,6.2,115.21,13.1,0.489,5.3,Budget Conscious
10731,Female,32,88.8,80,14.5,212.32,21.5,0.594,2.1,Premium Loyalists
10555,Male,42,83.8,83,13.2,186.87,26.9,0.377,6.3,Premium Loyalists
10367,Male,41,55.4,45,15.1,106.61,25.5,0.568,5.7,Mainstream
10346,Female,39,57.3,46,11.8,129.55,14.0,0.684,3.5,Mainstream
10536,Male,41,96.7,84,14.9,216.08,27.3,0.25,6.2,Premium Loyalists
11423,Male,31,33.1,81,10.8,132.34,26.9,0.781,5.1,Young Aspirational
11210,Male,40,77.7,24,5.2,188.14,10.6,0.475,4.6,Affluent Savers
11373,Male,30,21.7,86,12.2,81.76,25.9,0.419,5.1,Young Aspirational
10920,Male,37,28.2,20,5.6,93.28,10.3,0.286,3.8,Budget Conscious
10212,Male,55,70.7,45,9.7,168.19,13.8,0.51,4.9,Mainstream
11604,Male,51,60.0,43,7.3,143.68,15.0,0.394,5.1,Noise
10503,Male,41,56.0,52,9.1,136.28,26.5,0.53,5.2,Mainstream
10538,Female,45,85.4,82,12.2,238.56,21.8,0.226,3.2,Premium Loyalists
11221,Male,53,82.8,27,6.8,188.66,14.1,0.463,1.6,Affluent Savers
10176,Male,23,50.5,52,7.1,138.84,19.1,0.743,1.3,Mainstream
